Bot_Name,Artist,Banner,Bot_ID,Bot_Status,Build_Method,Category,Comment,Creator,Exp_after,Exp_before,Exp_gif,GUI_bot,Hotspot,Image_V3_tag,JSON,Launch_Date,Like,MyShell_URL,Myshell主站,Note,Tag,Theme,Yuki's Explore,banner_mobile,"bobo：tip ",input_guide,web_bot_name,微信/Discord/x,自动化效果测试集,进度,重新部署
CubifyMe,,,1744903856,private,,图生图,,🐧,,,,,YES,all_art_animegame_ip,,2025/04/18,Bobo,https://app.myshell.ai/chat/1744903856,,MineCraft我的世界风格滤镜,"Anime, IP, 可在挖掘, 整活",Photo Filters,,,,,,企鹅张艺瀚 (https://www.notion.so/11a3f81ff51e805885b6da514c863de4?pvs=21),1744903856 (https://www.notion.so/1744903856-1d93f81ff51e80c490cef65792eb0cf7?pvs=21),完成,
ShellWeaver AI,aiuforia,,1744814800,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/18,,https://app.myshell.ai/chat/1744814800,,aiuforia: 闪亮贝壳超现实 写真bot,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744814800 (https://www.notion.so/1744814800-1d93f81ff51e80f6a79fc329b46a6bc1?pvs=21),完成,
WhimsyTale Belle ✨👗,muscatdrean,,1744817291,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/18,Bobo,https://app.myshell.ai/chat/1744817291,,muscatdream: 梦幻童话写实小女孩,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744817291 (https://www.notion.so/1744817291-1d93f81ff51e80a78c66db1ac1d5f780?pvs=21),完成,
Lumière's Atelier! ✨,lenaiko,,1744814392,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/18,,https://app.myshell.ai/chat/1744814392,,lenaiko: 繁复闪亮首饰模特 写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744814392 (https://www.notion.so/1744814392-1d93f81ff51e80c6acf4c8de6472d6e9?pvs=21),完成,
FloraFusion,poppy_slush_2,,1744815087,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/18,Bobo,https://app.myshell.ai/chat/1744815087,,poppy_slush_2:与花 写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744815087 (https://www.notion.so/1744815087-1d93f81ff51e808f95c0c906464f4063?pvs=21),完成,
Mthillwater - Retro Style,"Mthillwater, 付费合作",,1744884026,public,,图生图,,代工厂,bot_list_-_after%2010.jpg,bot_list_-_before%2010.jpg,,,YES,"floor_2, portrait_style_aiportrait",,2025/04/21,Bobo,https://app.myshell.ai/chat/1744884026,,Mthillwater 艺术家写真 2,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744884026 (https://www.notion.so/1744884026-1dc3f81ff51e80bfbd0be2a2aff2ebca?pvs=21),完成,
PatternedSoul,daisydream.ai,,1744898296,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/21,Bobo,https://app.myshell.ai/chat/1744898296,,http://daisydream.ai/: 民族风色彩繁复｜AI感强,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744898296 (https://www.notion.so/1744898296-1dc3f81ff51e80c28028f4ec319ec96a?pvs=21),完成,
METAMORPH,ai_made_me_do_this,,1744902943,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/21,Bobo,https://app.myshell.ai/chat/1744902943,,ai_made_me_do_this：nft｜抽象画风 复杂界面,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744902943 (https://www.notion.so/1744902943-1dc3f81ff51e8010b94be6ad01704297?pvs=21),完成,
Daisy Dream-Colorful Fashion,"daisydream.ai, 付费合作",,1745069463,public,,图生图,,代工厂,bot_list_-_after%2011.jpg,bot_list_-_before%2011.jpg,,,YES,"floor_2, portrait_style_aiportrait",,2025/04/21,Bobo,https://app.myshell.ai/chat/1745069463,,Daisy Dream-Colorful Fashion写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1745069463 (https://www.notion.so/1745069463-1dc3f81ff51e80339751e13d898bd26f?pvs=21),完成,
Poppy Dream,poppy_slush_2,,1744817501,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/21,,https://app.myshell.ai/chat/1744817501,,poppy_slush_1:与花 写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1744817501 (https://www.notion.so/1744817501-1dc3f81ff51e80cba071e2251f6262be?pvs=21),完成,
ModelMuse,varyalai,,1745231794,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/21,,https://app.myshell.ai/chat/1745231794,,varyalai: 超模风格人像写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1745231794 (https://www.notion.so/1745231794-1dc3f81ff51e80429b3cf0c20044c2bf?pvs=21),完成,
FramePack Animation!,,,1745125764,private,,图生视频,,Myshell-Bobo,,,,,,portrait_fun,,2025/04/21,Bobo,https://app.myshell.ai/chat/1745125764,,FramePacK 动画生成,"Anime, video, 可在挖掘, 整活",Photo Filters,,,,,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),,完成,
Mthillwater - Fashion Girl Style,"Mthillwater, 付费合作",,1743583075,public,,图生图,,代工厂,bot_list_-_after%2012.jpg,bot_list_-_before%2012.jpg,,,YES,"floor_2, portrait_style_aiportrait",,2025/04/21,,https://app.myshell.ai/chat/1743583075,,Mthillwater 艺术家写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1743583075 (https://www.notion.so/1743583075-1dc3f81ff51e80d8a646e6307e47b059?pvs=21),完成,
Ugly Poster of Minecraft,,,1745213608,public,,图生图,,flywhale@126.com,,,,,YES,all_art_animegame_ip,,2025/04/21,Bobo,https://app.myshell.ai/chat/1745213608,,万物我的世界大电影滤镜+可加海报标题,"Anime, IP, MineCraft, 可在挖掘, 整活",AI Images,,,,,,飞翔鲸 (https://www.notion.so/1d23f81ff51e808ebc47dcae701bb09c?pvs=21),,完成,
Angelic Transform,,,1745161361,private,,图生视频,,donglong tang,,,,,NO,portrait_fun,,2025/04/21,Bobo,https://app.myshell.ai/chat/1745161361,,万物皆可长翅膀 视频动效,"可在挖掘, 整活",AI Images,,,,,,亦诚 (https://www.notion.so/15d3f81ff51e80c097f4e34262c0e56a?pvs=21),,完成,
Into the Wild Unknown,glamoph,,1744978330,public,,图生图,,,,,,,,"floor_1, portrait_style_aiportrait",,2025/04/21,,https://app.myshell.ai/chat/1744978330,,glamoph: 超现实与动物 写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,,1744978330 (https://www.notion.so/1744978330-1dc3f81ff51e800f9019d4aa8b580880?pvs=21),完成,
Rip Her Clothes V0.2,,,1745258157,private,,图生视频,,SevnFading,,,,,NO,NSFW,,2025/04/22,,https://app.myshell.ai/chat/1745258157,,脱衣botNSFW,"Beauty, nsfw, 整活",AI Images,,,,,,ILLENIUM (https://www.notion.so/ILLENIUM-1dd3f81ff51e80eab066d1532564ab3c?pvs=21),,完成,
Daisy Dream-Tribal Luxe Fashion,"daisydream.ai, 付费合作",,1745069950,public,,图生图,,代工厂,bot_list_-_after%2013.jpg,bot_list_-_before%2013.jpg,,,YES,"floor_2, portrait_style_aiportrait",,2025/04/21,Bobo,https://app.myshell.ai/chat/1745069950,,Daisy Dream-Tribal Luxe Fashion写真,"Anime, Beauty, Headshot, outdate, 可在挖掘",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1745069950 (https://www.notion.so/1745069950-1dc3f81ff51e8039bf3bfc268a4ce57e?pvs=21),完成,
flux I2I,,,1745399367,public,,(文+图)生图,,taowei,,,,,NO,image_tool,,2025/04/23,,https://app.myshell.ai/chat/1745399367,,flux图生图工具,"tool, 可在挖掘, 整活",Image Tools,,,,,,天道 (https://www.notion.so/1de3f81ff51e807da431fdab3fac0f23?pvs=21),,,
One Picture One Video,,,1745555722,private,,图生视频,,thomas liang,,,,,NO,"other_fun, portrait_fun",,2025/04/25,Bobo,https://app.myshell.ai/chat/1745555722,,Skyreel v2无线长度视频生产,"video, 可在挖掘, 整活",AI Images,,,,,,泫晨 (https://www.notion.so/11a3f81ff51e802da317ff372f508450?pvs=21),,完成,
Trump Victory Dance,,,1745251494,private,,图生视频,,jack,,,,,NO,portrait_fun,,2025/04/22,Bobo,https://app.myshell.ai/chat/1745251494,"Fun, 保存率>10%",摇摆视频生成,"video, 可在挖掘, 整活",AI Images,,,,,,顽石+金运小组 (https://www.notion.so/1ab3f81ff51e80569bdfe531044dd95e?pvs=21),,完成,
🌹FloraDreams&Cats,muscatdrean,,1745639545,public,,图生图,,MGC mgc,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/26,Bobo,https://app.myshell.ai/m/chat/1745639545,,muscatdream 写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,合作组3（miru负责） (https://www.notion.so/3-miru-17e3f81ff51e8050bf50fe3d28bf3e2a?pvs=21),1745639545 (https://www.notion.so/1745639545-1e13f81ff51e80589ef3feb7b11b6568?pvs=21),完成,
FundamentAI-Bot,,,1745765442,public,,(文+图)生图,,shengyu meng,,,,,NO,text_to_image,,2025/04/27,Bobo,https://app.myshell.ai/chat/1745765442,,威尼斯双年展展区。设计小场景,"architecture, 可在挖掘, 整活",AI Images,,,,,,simon meng (https://www.notion.so/simon-meng-1ca3f81ff51e80428f0ae2ea18e5a0dd?pvs=21),,完成,已解决
CollageArt,,,1739687773,public,,图生图,,Harlan,,,,,NO,"floor_1, portrait_style_aiportrait",,2025/04/27,Bobo,https://app.myshell.ai/chat/1739687773,,拼贴艺术滤镜,"Headshot, IP, 可在挖掘, 整活",AI Images,,,,YES,,琴海 (https://www.notion.so/19c3f81ff51e803abb19c2005abcadae?pvs=21),1739687773 (https://www.notion.so/1739687773-19f3f81ff51e8013ad24d938ca218352?pvs=21),完成,
Minecraft FilterLab🌍,,,1745640297,public,,图生图,,KUN,,,,,YES,all_art_animegame_ip,,2025/04/27,Bobo,https://app.myshell.ai/chat/1745640297,,MIneCraft卡通滤镜 效果好,"Headshot, IP, MineCraft, 可在挖掘, 整活",AI Images,,,,,,坤坤坤 (https://www.notion.so/1563f81ff51e80b2a3c4d8d4ef81f1d9?pvs=21),1745640297 (https://www.notion.so/1745640297-1e23f81ff51e8027840ee1a4727059a5?pvs=21),完成,
Double Exposure,,,1745898864,public,,图生图,,Alzue-sea,,,,,NO,"floor_1, portrait_style_aiportrait",,2025/04/29,Bobo,https://app.myshell.ai/chat/1745898864,,场景重影艺术合成照,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,Alzue-sea (https://www.notion.so/Alzue-sea-1543f81ff51e80658921dee16a9f44fe?pvs=21),1745898864 (https://www.notion.so/1745898864-1e43f81ff51e80d69085daf9fbbed4bd?pvs=21),完成,
Expressionist filter,,,1746012756,public,,图生图,,Jim,,,,,NO,all_art_material,,2025/04/30,Bobo,https://app.myshell.ai/chat/1746012756,,欧洲复古油画风格,"Anime, Beauty, Headshot, 整活",Photo Filters,,,,,,王琦栋-Jim.Wang (https://www.notion.so/Jim-Wang-1373f81ff51e80979f8cc94073e51c48?pvs=21),1746012756 (https://www.notion.so/1746012756-1e53f81ff51e80dba28bf7b3b24eb110?pvs=21),完成,
Star Wars,,,1745866588,private,,图生图,,vivid-p,,,,,YES,portrait_style_cosplay,,2025/04/29,Bobo,https://app.myshell.ai/chat/1745866588,,星球大战场景照片合成,"Anime, IP, Starwar, 可在挖掘, 整活",AI Images,,,,,,木xxx (https://www.notion.so/xxx-1573f81ff51e809895b1df65c1c291a9?pvs=21),1745866588 (https://www.notion.so/1745866588-1e43f81ff51e804a9e7bcefd1dc92e50?pvs=21),完成,
NovaFace AI,format_k_photography,,1745921506,public,,图生图,,代工厂,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/04/30,Bobo,https://app.myshell.ai/chat/1745921506,,format_k_photography 写真复古写真,"Beauty, Headshot, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1745921506 (https://www.notion.so/1745921506-1e53f81ff51e80a59a36c7d511f9ff83?pvs=21),完成,
3D BLIND BOX TOYS,,,1746088876,private,,图生图,,Lucas,,,,GUI,NO,portrait_style_avatar,,2025/05/01,Bobo,https://app.myshell.ai/m/chat/1746088876,,myshell 风格手办,"Headshot, IP, figure, toy, 可在挖掘, 整活",AI Images,,,,,,金运 (https://www.notion.so/11a3f81ff51e8086a497fdab99697aff?pvs=21),1746088876 (https://www.notion.so/1746088876-1e63f81ff51e8081bfb4dafbf5b1142d?pvs=21),完成,
LoveLive Role-playing,,,1746533495,private,,图生视频,,CF_Leon,,,,,YES,portrait_fun,,2025/05/06,Bobo,https://app.myshell.ai/chat/1746533495,,日本热点歌曲换脸,"IP, video, 可在挖掘, 整活",Fun&Memes,,,,,,放空的记忆 (https://www.notion.so/1313f81ff51e80449c1cf912ad45bfe9?pvs=21),,完成,
AI video F+L frame smooth animation,,,1746587195,public,,图生视频,,AI Little Prince,,,,,,"floor_5, image_tool, other_fun",,2025/05/07,"Bobo, Catherine",https://app.myshell.ai/chat/1746587195,,Framepack首尾帧视频,"Anime, video, 可在挖掘",AI Images,,,,,,ai小王子 (https://www.notion.so/ai-1ec3f81ff51e809a9332e5aa9f804f3b?pvs=21),,完成,
3D Cartoon Polaroid Effect,,,1746273829,private,,图生视频,,jack,,,,,NO,portrait_fun,,2025/05/05,"Bobo, Catherine",https://app.myshell.ai/m/chat/1746273829,"Fun, 高潜Bot",卡通卡牌视频动效,"Anime, Card, video, 整活",AI Images,,,,,,顽石+金运小组 (https://www.notion.so/1ab3f81ff51e80569bdfe531044dd95e?pvs=21),,完成,
Japanese Illustration Style,,,1746603986,public,,图生图,,kaia,,,,,NO,all_art_animegame_noip,,2025/05/07,Bobo,https://app.myshell.ai/chat/1746603986,,日本浮世绘画风滤镜,"Anime, IP, 可在挖掘, 整活",Photo Filters,,,,,,kaia (https://www.notion.so/kaia-19d3f81ff51e80bdae3fc32f5c844220?pvs=21),1746603986 (https://www.notion.so/1746603986-1ec3f81ff51e806bb310e78ff1e2969b?pvs=21),完成,
"Oriental ancient style dress ",南墙,,1746692203,public,,图生图,,Myshell-Bobo,,,,,YES,"floor_1, portrait_style_aiportrait",,2025/05/08,Bobo,https://app.myshell.ai/chat/1746692203,,南墙艺术家_东方古风装扮写真,"Beauty, Headshot, outdate, 可在挖掘, 整活",AI Images,,,,YES,,工作人员 (https://www.notion.so/1313f81ff51e80038b36d2cba98289e2?pvs=21),1746692203 (https://www.notion.so/1746692203-1ed3f81ff51e808c9276f12129e93b0b?pvs=21),完成,
PicFlow-Single Image Motion Generator,,,1746684778,public,,图生视频,,TTPlanet,PicFlow-Single_Image_Motion_Generator_botlist_1000x618.webp,,PicFlow-Single_Image_Motion_Generator_botlist_1000x618%201.webp,,YES,"floor_3, floor_5, image_tool, other_fun, portrait_fun",,2025/05/08,"Bobo, Catherine",https://app.myshell.ai/chat/1746684778,"工具类, 高潜Bot",Framepack首位帧终极版,"Anime, video, 可在挖掘, 整活",AI Images,,,,,,汤团猪 (https://www.notion.so/1463f81ff51e8036ad9ddac9c2aa3a2a?pvs=21),,完成,
